version	book	chapter	verse	clause_atom	is_shared	is_published	status	keywords	ntext
4b	Jesaia	50	3	4394	T		!	valence	_2_ [3|אָשִׂ֥ים] make [2|sack] (to be (as)/to become/to do) [4|covering~them:mm]
4b	Jesaia	50	7	4409	T		!	valence	_2_ [2|שַׂ֤מְתִּי] make [4|as the flint] (to be (as)/to become/to do) [3|face~me]
4b	Jesaia	51	3	4451	T		!	valence	_2_ [2|יָּ֤שֶׂם] make [4|as Eden] (to be (as)/to become/to do) [3|desert~her]
4b	Jesaia	51	10	4493	T		!	valence	_2_ [2|שָּׂ֨מָה֙] make [3|depths sea] (to be (as)/to become/to do) [4|way]
4b	Jesaia	51	16	4523	T		!	valence	_1l_ [2|אָשִׂ֤ים] put; place [3|word~me] ... [4|in mouth~you:m] (specific meaning depending on preposition)
4b	Jesaia	51	23	4561	T		!	valence	_1l_ [2|שַׂמְתִּ֨יהָ֙] put; place [2|put~her] ... [3|in hand grieve~you:f] (specific meaning depending on preposition)
4b	Jesaia	51	23	4565	T		!	valence	_2_ [2|תָּשִׂ֤ימִי] make [3|as the earth] (to be (as)/to become/to do) [4|back~you:f]
4b	Jesaia	53	10	4689	T		!	valence	_2_ [2|תָּשִׂ֤ים] make [3|guilt] (to be (as)/to become/to do) [4|soul~him]
4b	Jesaia	54	12	4754	T		!	valence	_2_ [2|שַׂמְתִּ֤י] make [3|ruby] (to be (as)/to become/to do) [4|sun~you:f]
4b	Jesaia	57	1	4923	T		?	valence val_wrn	_0c_ [1|שָׂ֣ם] prepare; put in place; institute 
4b	Jesaia	57	1	4923	T		?	valence val_wrn	[2|upon heart] taken as extra direct object besides 
4b	Jesaia	57	7	4946	T		!	valence	_1l_ [2|שַׂ֖מְתְּ] put; place [3|couch~you:f] ... [1|upon mountain high and lift] (specific meaning depending on preposition)
4b	Jesaia	57	8	4949	T		?	valence val_wrn	_1c_ [3|שַׂ֖מְתְּ] make [4|remembrance~you:f] (to be (as)/to become/to do) [2|after the door and the door-post]
4b	Jesaia	57	8	4949	T		?	valence val_wrn	[2|after the door and the door-post] taken as extra direct object besides [4|remembrance~you:f]
4b	Jesaia	57	11	4969	T		?	valence val_wrn	_0c_ [2|שַׂ֖מְתְּ] prepare; put in place; institute 
4b	Jesaia	57	11	4969	T		?	valence val_wrn	[3|upon heart~you:f] taken as extra direct object besides 
4b	Jesaia	59	21	5208	T		!	valence	_0l_ [2|שַׂ֣מְתִּי] make ready; prepare [3|in mouth~you:m] (specific meaning depending on preposition)
4b	Jesaia	60	15	5272	T		!	valence	_2_ [2|שַׂמְתִּיךְ֙] make [2|put~you:f] (to be (as)/to become/to do) [3|to height eternity joy generation and generation]
4b	Jesaia	60	17	5281	T		!	valence	_2_ [2|שַׂמְתִּ֤י] make [3|commission~you:f] (to be (as)/to become/to do) [4|peace]
4b	Jesaia	61	3	5313	T		!	valence	_10_ [1|שׂ֣וּם] prepare; put in place; institute [2|to mourning Zion]
4b	Jesaia	62	7	5387	T		!	valence	_2_ [3|יָשִׂ֧ים] make [4|& Jerusalem] (to be (as)/to become/to do) [5|praise in the earth]
4b	Jesaia	63	11	5468	T		!	valence	_1l_ [2|שָּׂ֥ם] put; place [4|& wind holiness~him] ... [3|in interior~him] (specific meaning depending on preposition)
4b	Jesaia	66	19	5781	T		!	valence	_1l_ [2|שַׂמְתִּ֨י] put; place [4|sign] ... [3|in~them:mm] (specific meaning depending on preposition)
4b	Jeremia	2	7	118	T		!	valence	_2_ [3|שַׂמְתֶּ֖ם] make [4|to abomination] (to be (as)/to become/to do) [2|heritage~me]
4b	Jeremia	4	7	421	T		!	valence	_2_ [1|שׂ֤וּם] make [3|to destruction] (to be (as)/to become/to do) [2|earth~you:f]
4b	Jeremia	5	22	655	T		!	valence	_2_ [2|שַׂ֤מְתִּי] make [5|to the sea] (to be (as)/to become/to do) [3|sand] [4|boundary]
4b	Jeremia	6	8	734	T		!	valence	_2_ [2|אֲשִׂימֵ֣ךְ] make [2|put~you:f] (to be (as)/to become/to do) [3|desolation]
4b	Jeremia	7	30	976	T		!	valence	_1l_ [1|שָׂ֣מוּ] put; place [2|idol~them:mm] ... [3|in the house] (specific meaning depending on preposition)
4b	Jeremia	9	7	1139	T		!	valence	_1l_ [3|יָשִׂ֥ים] put; place [4|ambush~him] ... [2|in interior~him] (specific meaning depending on preposition)
4b	Jeremia	10	22	1313	T		!	valence	_2_ [1|שׂ֞וּם] make [2|& town Judah] (to be (as)/to become/to do) [3|desolation dwelling jackal]
4b	Jeremia	11	13	1398	T		!	valence	_10_ [3|שַׂמְתֶּ֤ם] prepare; put in place; institute [4|altar]
4b	Jeremia	12	11	1493	T		!	valence	_2_ [1|שָׂמָהּ֙] make [1|put~her] (to be (as)/to become/to do) [2|to desolation]
4b	Jeremia	12	11	1496	T		?	valence val_wrn	_0c_ [4|שָׂ֥ם] prepare; put in place; institute 
4b	Jeremia	12	11	1496	T		?	valence val_wrn	[5|upon heart] taken as extra direct object besides 
4b	Jeremia	13	1	1532	T		?	valence val_wrn	_1c_ [2|שַׂמְתֹּ֖ו] make [2|put~him] (to be (as)/to become/to do) [3|upon hips~you:m]
4b	Jeremia	13	1	1532	T		?	valence val_wrn	[3|upon hips~you:m] taken as extra direct object besides [2|put~him]
4b	Jeremia	13	2	1535	T		?	valence val_wrn	_0c_ [2|אָשִׂ֖ם] prepare; put in place; institute 
4b	Jeremia	13	2	1535	T		?	valence val_wrn	[3|upon hips~me] taken as extra direct object besides 
4b	Jeremia	13	16	1608	T		!	valence	_2_ [2|שָׂמָ֣הּ] make [2|put~her] (to be (as)/to become/to do) [3|to darkness]
4b	Jeremia	17	5	1997	T		!	valence	_2_ [2|שָׂ֥ם] make [3|flesh] (to be (as)/to become/to do) [4|arm~him]
4b	Jeremia	18	16	2168	T		!	valence	_2_ [1|שׂ֥וּם] make [3|to destruction whistling eternity] (to be (as)/to become/to do) [2|earth~them:mm]
4b	Jeremia	19	8	2246	T		!	valence	_2_ [2|שַׂמְתִּי֙] make [4|to destruction and to whistling] (to be (as)/to become/to do) [3|& the town the this]
4b	Jeremia	21	10	2418	T		!	valence	_1l_ [2|שַׂ֣מְתִּי] put; place [3|face~me] ... [4|in the town the this] (specific meaning depending on preposition)
4b	Jeremia	24	6	2805	T		?	valence val_wrn	_1c_ [2|שַׂמְתִּ֨י] make [3|eye~me] (to be (as)/to become/to do) [4|upon~them:mm]
4b	Jeremia	24	6	2805	T		?	valence val_wrn	[4|upon~them:mm] taken as extra direct object besides [3|eye~me]
4b	Jeremia	25	9	2867	T		!	valence	_2_ [2|שַׂמְתִּים֙] make [2|put~them:mm] (to be (as)/to become/to do) [3|to destruction and to whistling and to ruin eternity]
4b	Jeremia	25	12	2877	T		!	valence	_2_ [2|שַׂמְתִּ֥י] make [4|to desolation eternity] (to be (as)/to become/to do) [3|&~him]
4b	Jeremia	29	22	3332	T		!	valence	_2_ [1|יְשִֽׂמְךָ֤] make [1|put~you:m] (to be (as)/to become/to do) [3|as Zedekiah and as Ahab]
4b	Jeremia	31	21	3606	T		!	valence	_10_ [1|שִׂ֤מִי] prepare; put in place; institute [3|sign-post]
4b	Jeremia	32	20	3781	T		!	valence	_1l_ [2|שַׂ֠מְתָּ] put; place [3|sign and sign] ... [4|in earth Egypt and in Israel and in the human, mankind] (specific meaning depending on preposition)
4b	Jeremia	32	34	3846	T		!	valence	_1l_ [2|יָּשִׂ֣ימוּ] put; place [3|idol~them:mm] ... [4|in the house] (specific meaning depending on preposition)
4b	Jeremia	33	25	3994	T		!	valence	_10_ [3|שָֽׂמְתִּי] prepare; put in place; institute [1|regulation heavens and earth]
4b	Jeremia	38	12	4481	T		!	valence	_1l_ [1|שִׂ֣ים] put; place [3|waste the rags and the rag] ... [4|under part armpit hand~you:m] [5|from under part to cord] (specific meaning depending on preposition)
4b	Jeremia	39	12	4604	T		?	valence val_wrn	_1c_ [3|שִׂ֣ים] make [2|eye~you:m] (to be (as)/to become/to do) [4|upon~him]
4b	Jeremia	39	12	4604	T		?	valence val_wrn	[4|upon~him] taken as extra direct object besides [2|eye~you:m]
4b	Jeremia	40	4	4655	T		?	valence val_wrn	_1c_ [2|אָשִׂ֤ים] make [3|& eye~me] (to be (as)/to become/to do) [4|upon~you:m]
4b	Jeremia	40	4	4655	T		?	valence val_wrn	[4|upon~you:m] taken as extra direct object besides [3|& eye~me]
4b	Jeremia	40	10	4699	T		!	valence	_0l_ [2|שִׂ֨מוּ֙] make ready; prepare [3|in tool~you:mm] (specific meaning depending on preposition)
4b	Jeremia	42	15	4895	T		!	valence	_10_ [4|תְּשִׂמ֤וּן] prepare; put in place; institute [5|face~you:mm]
4b	Jeremia	42	17	4908	T		!	valence	_10_ [2|שָׂ֨מוּ] prepare; put in place; institute [3|& face~them:mm]
4b	Jeremia	43	10	4979	T		?	valence val_wrn	_1c_ [2|שַׂמְתִּ֣י] make [3|seat~him] (to be (as)/to become/to do) [4|from top to the stone the these]
4b	Jeremia	43	10	4979	T		?	valence val_wrn	[4|from top to the stone the these] taken as extra direct object besides [3|seat~him]
4b	Jeremia	44	11	5050	T		!	valence	_1l_ [2|שָׂ֥ם] put; place [3|face~me] ... [4|in~you:mm] (specific meaning depending on preposition)
4b	Jeremia	44	12	5053	T		!	valence	_10_ [2|שָׂ֨מוּ] prepare; put in place; institute [3|face~them:mm]
4b	Jeremia	49	38	5717	T		!	valence	_1l_ [2|שַׂמְתִּ֥י] put; place [3|seat~me] ... [4|in Elam] (specific meaning depending on preposition)
4b	Jeremia	51	29	6068	T		!	valence	_2_ [1|שׂ֞וּם] make [3|to destruction from <NEG> sit] (to be (as)/to become/to do) [2|& earth Babel]
4b	Ezechiel	4	2	330	T		?	valence val_wrn	_1c_ [2|שִׂים] make [4|ram] (to be (as)/to become/to do) [3|upon~her]
4b	Ezechiel	4	2	330	T		?	valence val_wrn	[3|upon~her] taken as extra direct object besides [4|ram]
4b	Ezechiel	4	4	340	T		?	valence val_wrn	_1c_ [2|שַׂמְתָּ֛] make [3|& sin house Israel] (to be (as)/to become/to do) [4|upon~him]
4b	Ezechiel	4	4	340	T		?	valence val_wrn	[4|upon~him] taken as extra direct object besides [3|& sin house Israel]
4b	Ezechiel	5	5	418	T		!	valence	_1l_ [2|שַׂמְתִּ֑יהָ] put; place [2|put~her] ... [1|in midst the people] (specific meaning depending on preposition)
4b	Ezechiel	6	2	486	T		!	valence	_1l_ [1|שִׂ֥ים] put; place [2|face~you:m] ... [3|to mountain Israel] (specific meaning depending on preposition)
4b	Ezechiel	7	20	635	T		!	valence	_2_ [2|שָׂמָ֔הוּ] make [1|to height] (to be (as)/to become/to do) [2|put~him]
4b	Ezechiel	11	7	960	T		!	valence	_0l_ [2|שַׂמְתֶּ֣ם] make ready; prepare [3|in midst~her] (specific meaning depending on preposition)
4b	Ezechiel	13	17	1260	T		?	valence val_wrn	_1i_ [3|שִׂ֤ים] prepare; put in place; institute [4|face~you:m] for [5|to daughter people~you:m]
4b	Ezechiel	13	17	1260	T		?	valence val_wrn	[5|to daughter people~you:m] taken as benefactive adjunct
4b	Ezechiel	14	4	1313	T		?	valence val_wrn	_1c_ [3|יָשִׂים֙] make [2|stumbling block sin~him] (to be (as)/to become/to do) [4|straightness face~him]
4b	Ezechiel	14	4	1313	T		?	valence val_wrn	[4|straightness face~him] taken as extra direct object besides [2|stumbling block sin~him]
4b	Ezechiel	14	7	1329	T		?	valence val_wrn	_1c_ [3|יָשִׂ֖ים] make [2|stumbling block sin~him] (to be (as)/to become/to do) [4|straightness face~him]
4b	Ezechiel	14	7	1329	T		?	valence val_wrn	[4|straightness face~him] taken as extra direct object besides [2|stumbling block sin~him]
4b	Ezechiel	15	7	1441	T		!	valence	_1l_ [1|שׂוּמִ֥י] put; place [2|& face~me] ... [3|in~them:mm] (specific meaning depending on preposition)
4b	Ezechiel	16	14	1509	T		?	valence val_wrn	_0c_ [2|שַׂ֣מְתִּי] prepare; put in place; institute 
4b	Ezechiel	16	14	1509	T		?	valence val_wrn	[3|upon~you:f] taken as extra direct object besides 
4b	Ezechiel	17	4	1718	T		!	valence	_1l_ [2|שָׂמֹֽו] put; place [2|put~him] ... [1|in town trade] (specific meaning depending on preposition)
4b	Ezechiel	17	5	1722	T		!	valence	_2_ [2|שָׂמֹֽו] make [2|put~him] (to be (as)/to become/to do) [1|willow]
4b	Ezechiel	19	5	2018	T		!	valence	_2_ [2|שָׂמָֽתְהוּ] make [2|put~him] (to be (as)/to become/to do) [1|young lion]
4b	Ezechiel	20	28	2195	T		!	valence	_10_ [2|יָּשִׂ֣ימוּ] prepare; put in place; institute [4|scent smell of appeasement~them:mm]
4b	Ezechiel	21	2	2277	T		!	valence	_1l_ [1|שִׂ֤ים] put; place [2|face~you:m] ... [3|toward way south] (specific meaning depending on preposition)
4b	Ezechiel	21	7	2298	T		!	valence	_1l_ [1|שִׂ֤ים] put; place [2|face~you:m] ... [3|to Jerusalem] (specific meaning depending on preposition)
4b	Ezechiel	21	24	2388	T		!	valence	_10_ [1|שִׂים] prepare; put in place; institute [3|two way]
4b	Ezechiel	21	25	2393	T		!	valence	_10_ [2|תָּשִׂ֔ים] prepare; put in place; institute [1|way]
4b	Ezechiel	21	27	2401	T		!	valence	_10_ [1|שׂ֤וּם] prepare; put in place; institute [2|ram]
4b	Ezechiel	21	27	2404	T		!	valence	_1l_ [1|שׂ֤וּם] put; place [2|ram] ... [3|upon gate] (specific meaning depending on preposition)
4b	Ezechiel	21	32	2427	T		!	valence	_2_ [2|אֲשִׂימֶ֑נָּה] make [2|put~her] (to be (as)/to become/to do) [1|ruin ruin ruin]
4b	Ezechiel	23	24	2681	T		?	valence val_wrn	_1c_ [2|יָשִׂ֥ימוּ] make [1|shield and shield and helmet] (to be (as)/to become/to do) [3|upon~you:f]
4b	Ezechiel	23	24	2681	T		?	valence val_wrn	[3|upon~you:f] taken as extra direct object besides [1|shield and shield and helmet]
4b	Ezechiel	23	41	2754	T		?	valence val_wrn	_1c_ [3|שַׂ֥מְתְּ] make [2|smoke of sacrifice~me and oil~me] (to be (as)/to become/to do) [4|upon~her]
4b	Ezechiel	23	41	2754	T		?	valence val_wrn	[4|upon~her] taken as extra direct object besides [2|smoke of sacrifice~me and oil~me]
4b	Ezechiel	24	7	2810	T		?	valence val_wrn	_1c_ [2|שָׂמָ֑תְהוּ] make [2|put~him] (to be (as)/to become/to do) [1|upon surface rock]
4b	Ezechiel	24	7	2810	T		?	valence val_wrn	[1|upon surface rock] taken as extra direct object besides [2|put~him]
4b	Ezechiel	24	17	2858	T		!	valence	_1l_ [3|תָּשִׂ֣ים] put; place [2|sandal~you:m] ... [4|in foot~you:m] (specific meaning depending on preposition)
4b	Ezechiel	25	2	2910	T		?	valence val_wrn	_1i_ [1|שִׂ֥ים] prepare; put in place; institute [2|face~you:m] for [3|to son Ammon]
4b	Ezechiel	25	2	2910	T		?	valence val_wrn	[3|to son Ammon] taken as benefactive adjunct
4b	Ezechiel	26	12	3031	T		!	valence	_1l_ [4|יָשִֽׂימוּ] put; place [2|stone~you:f and tree~you:f and dust~you:f] ... [3|in midst water] (specific meaning depending on preposition)
4b	Ezechiel	28	21	3263	T		!	valence	_1l_ [1|שִׂ֥ים] put; place [2|face~you:m] ... [3|to Sidon] (specific meaning depending on preposition)
4b	Ezechiel	29	2	3300	T		!	valence	_1l_ [1|שִׂ֣ים] put; place [2|face~you:m] ... [3|upon pharaoh king Egypt] (specific meaning depending on preposition)
4b	Ezechiel	30	21	3466	T		?	valence val_wrn	_0c_ [1|שׂ֥וּם] prepare; put in place; institute 
4b	Ezechiel	30	21	3466	T		?	valence val_wrn	[2|bandage] taken as extra direct object besides 
4b	Ezechiel	35	2	4029	T		!	valence	_1l_ [1|שִׂ֥ים] put; place [2|face~you:m] ... [3|upon mountain Seir] (specific meaning depending on preposition)
4b	Ezechiel	35	4	4037	T		!	valence	_2_ [3|אָשִׂ֔ים] make [1|town~you:m] (to be (as)/to become/to do) [2|ruin]
4b	Ezechiel	38	2	4430	T		?	valence val_wrn	_1i_ [1|שִׂ֤ים] prepare; put in place; institute [2|face~you:m] for [3|to Gog chief head Meshech and Tubal]
4b	Ezechiel	38	2	4430	T		?	valence val_wrn	[3|to Gog chief head Meshech and Tubal] taken as benefactive adjunct
4b	Ezechiel	39	21	4625	T		!	valence	_0l_ [2|שַׂ֥מְתִּי] make ready; prepare [3|in~them:mm] (specific meaning depending on preposition)
4b	Ezechiel	40	4	4673	T		!	valence	_2_ [2|שִׂ֣ים] make [4|to whole] (to be (as)/to become/to do) [3|heart~you:m]
4b	Ezechiel	44	5	5166	T		!	valence	_10_ [1|שִׂ֣ים] prepare; put in place; institute [2|heart~you:m]
4b	Ezechiel	44	5	5170	T		!	valence	_2_ [2|שַׂמְתָּ֤] make [4|to entrance the house in whole issue the sanctuary] (to be (as)/to become/to do) [3|heart~you:m]
4b	Ezechiel	44	8	5181	T		!	valence	_10_ [2|תְּשִׂימ֗וּן] prepare; put in place; institute [3|to keep guard-post~me in sanctuary~me]
4b	Hosea	2	2	47	T		!	valence	_10_ [2|שָׂמ֥וּ] prepare; put in place; institute [4|head one]
4b	Hosea	2	5	63	T		!	valence	_2_ [2|שַׂמְתִּ֣יהָ] make [2|put~her] (to be (as)/to become/to do) [3|as the desert]
4b	Hosea	2	14	101	T		!	valence	_2_ [2|שַׂמְתִּ֣ים] make [2|put~them:mm] (to be (as)/to become/to do) [3|to wood]
4b	Hosea	11	8	655	T		!	valence	_2_ [1|אֲשִֽׂימְךָ֖] make [1|put~you:m] (to be (as)/to become/to do) [2|as Zeboiim]
4b	Joel	1	7	27	T		!	valence	_2_ [1|שָׂ֤ם] make [3|to destruction] (to be (as)/to become/to do) [2|vine~me]
4b	Amos	7	8	456	T		!	valence	_1l_ [2|שָׂ֤ם] put; place [3|plummet] ... [4|in interior people~me Israel] (specific meaning depending on preposition)
4b	Amos	8	10	546	T		!	valence	_2_ [2|שַׂמְתִּ֨יהָ֙] make [2|put~her] (to be (as)/to become/to do) [3|as mourning rites only one]
4b	Amos	9	4	588	T		!	valence	_2_ [2|שַׂמְתִּ֨י] make [5|to evil] (to be (as)/to become/to do) [3|eye~me]
4b	Obadia	1	4	15	T		!	valence	_00_ [4|שִׂ֣ים] prepare; put in place; make ready
4b	Obadia	1	7	29	T		!	valence	_1l_ [2|יָשִׂ֤ימוּ] put; place [3|<uncertain>] ... [4|under part~you:m] (specific meaning depending on preposition)
4b	Micha	1	6	23	T		!	valence	_2_ [2|שַׂמְתִּ֥י] make [4|to heap the open field to planting vineyard] (to be (as)/to become/to do) [3|Samaria]
4b	Micha	1	7	28	T		!	valence	_2_ [3|אָשִׂ֣ים] make [2|whole image~her] (to be (as)/to become/to do) [4|desolation]
4b	Micha	2	12	120	T		!	valence	_2_ [2|אֲשִׂימֶ֖נּוּ] make [2|put~him] (to be (as)/to become/to do) [3|as cattle <uncertain>]
4b	Micha	4	7	215	T		!	valence	_2_ [2|שַׂמְתִּ֤י] make [4|to rest] (to be (as)/to become/to do) [3|& the limp]
4b	Micha	4	13	248	T		!	valence	_2_ [3|אָשִׂ֤ים] make [2|horn~you:f] (to be (as)/to become/to do) [4|iron]
4b	Micha	4	13	249	T		!	valence	_2_ [3|אָשִׂ֣ים] make [2|hoof~you:f] (to be (as)/to become/to do) [4|bronze]
4b	Micha	4	14	255	T		?	valence val_wrn	_1c_ [2|שָׂ֣ם] make [1|siege] (to be (as)/to become/to do) [3|upon~us]
4b	Micha	4	14	255	T		?	valence val_wrn	[3|upon~us] taken as extra direct object besides [1|siege]
4b	Micha	7	16	451	T		?	valence val_wrn	_1c_ [1|יָשִׂ֤ימוּ] make [2|hand] (to be (as)/to become/to do) [3|upon mouth]
4b	Micha	7	16	451	T		?	valence val_wrn	[3|upon mouth] taken as extra direct object besides [2|hand]
4b	Nahum	1	14	57	T		!	valence	_10_ [1|אָשִׂ֥ים] prepare; put in place; institute [2|grave~you:m]
4b	Nahum	3	6	152	T		!	valence	_2_ [2|שַׂמְתִּ֖יךְ] make [2|put~you:f] (to be (as)/to become/to do) [3|as looking]
4b	Habakuk	1	12	56	T		!	valence	_2_ [2|שַׂמְתֹּ֔ו] make [1|to justice] (to be (as)/to become/to do) [2|put~him]
4b	Habakuk	2	9	131	T		!	valence	_1l_ [1|שׂ֤וּם] put; place [3|nest~him] ... [2|in the high place] (specific meaning depending on preposition)
4b	Habakuk	3	19	257	T		!	valence	_2_ [2|יָּ֤שֶׂם] make [4|as the doe] (to be (as)/to become/to do) [3|foot~me]
4b	Zephania	2	13	128	T		!	valence	_2_ [2|יָשֵׂ֤ם] make [4|to desolation] (to be (as)/to become/to do) [3|& Nineveh]
4b	Zephania	3	19	232	T		!	valence	_2_ [2|שַׂמְתִּים֙] make [2|put~them:mm] (to be (as)/to become/to do) [3|to praise and to name] [2|in whole the earth shame~them:mm]
4b	Haggai	1	5	15	T		!	valence	_1l_ [1|שִׂ֥ימוּ] put; place [2|heart~you:mm] ... [3|upon way~you:mm] (specific meaning depending on preposition)
4b	Haggai	1	7	28	T		!	valence	_1l_ [1|שִׂ֥ימוּ] put; place [2|heart~you:mm] ... [3|upon way~you:mm] (specific meaning depending on preposition)
4b	Haggai	2	15	125	T		!	valence	_10_ [3|שִֽׂימוּ] prepare; put in place; institute [5|heart~you:mm]
4b	Haggai	2	15	126	T		!	valence	_1l_ [1|שֽׂוּם] put; place [2|stone] ... [4|in palace YHWH] (specific meaning depending on preposition)
4b	Haggai	2	18	137	T		!	valence	_10_ [1|שִׂימוּ] prepare; put in place; institute [3|heart~you:mm]
4b	Haggai	2	18	139	T		!	valence	_10_ [1|שִׂ֥ימוּ] prepare; put in place; institute [2|heart~you:mm]
4b	Haggai	2	23	158	T		!	valence	_2_ [2|שַׂמְתִּ֖יךָ] make [2|put~you:m] (to be (as)/to become/to do) [3|as the seal]
4b	Sacharia	3	5	200	T		?	valence val_wrn	_1c_ [1|יָשִׂ֛ימוּ] make [2|turban pure] (to be (as)/to become/to do) [3|upon head~him]
4b	Sacharia	3	5	200	T		?	valence val_wrn	[3|upon head~him] taken as extra direct object besides [2|turban pure]
4b	Sacharia	3	5	201	T		?	valence val_wrn	_1c_ [2|יָּשִׂימוּ֩] make [3|the turban the pure] (to be (as)/to become/to do) [4|upon head~him]
4b	Sacharia	3	5	201	T		?	valence val_wrn	[4|upon head~him] taken as extra direct object besides [3|the turban the pure]
4b	Sacharia	6	11	408	T		!	valence	_0l_ [2|שַׂמְתָּ֗] make ready; prepare [3|in head Joshua son Jehozadak the priest the great] (specific meaning depending on preposition)
4b	Sacharia	7	12	474	T		!	valence	_2_ [3|שָׂ֣מוּ] make [2|heart~them:mm] (to be (as)/to become/to do) [4|diamond]
4b	Sacharia	7	14	487	T		!	valence	_2_ [2|יָּשִׂ֥ימוּ] make [4|to destruction] (to be (as)/to become/to do) [3|earth what is desirable]
4b	Sacharia	9	13	648	T		!	valence	_10_ [2|שַׂמְתִּ֖יךְ] prepare; put in place; institute [2|put~you:f]
4b	Sacharia	10	3	680	T		!	valence	_10_ [2|שָׂ֣ם] prepare; put in place; institute [3|&~them:mm]
4b	Sacharia	12	2	819	T		!	valence	_2_ [3|שָׂ֣ם] make [6|to whole the people surrounding] (to be (as)/to become/to do) [4|& Jerusalem] [5|basin reeling]
4b	Sacharia	12	3	822	T		!	valence	_2_ [2|אָשִׂ֨ים] make [5|to whole the people] (to be (as)/to become/to do) [3|& Jerusalem] [4|stone heavy stone]
4b	Sacharia	12	6	833	T		!	valence	_10_ [2|אָשִׂים֩] prepare; put in place; institute [3|& chief Judah]
4b	Maleachi	1	3	11	T		!	valence	_2_ [2|אָשִׂ֤ים] make [3|& mountain~him] (to be (as)/to become/to do) [4|desolation]
4b	Maleachi	2	2	96	T		?	valence val_wrn	_0c_ [4|תָשִׂ֨ימוּ] prepare; put in place; institute 
4b	Maleachi	2	2	96	T		?	valence val_wrn	[5|upon heart] taken as extra direct object besides 
4b	Maleachi	2	2	102	T		?	valence val_wrn	_0c_ [3|שָׂמִ֥ים] prepare; put in place; institute 
4b	Maleachi	2	2	102	T		?	valence val_wrn	[4|upon heart] taken as extra direct object besides 
4b	Psalmi	18	44	753	T		!	valence	_1l_ [1|תְּ֭שִׂימֵנִי] put; place [1|put~me] ... [2|to head people] (specific meaning depending on preposition)
4b	Psalmi	19	5	786	T		!	valence	_1l_ [2|שָֽׂם] put; place [3|tent] ... [4|in~them:mm] (specific meaning depending on preposition)
4b	Psalmi	39	9	1910	T		!	valence	_2_ [3|תְּשִׂימֵֽנִי] make [3|put~me] (to be (as)/to become/to do) [1|reproach stupid]
4b	Psalmi	40	5	1945	T		!	valence	_2_ [2|שָׂ֣ם] make [3|YHWH] (to be (as)/to become/to do) [4|trust~him]
4b	Psalmi	44	14	2153	T		!	valence	_2_ [1|תְּשִׂימֵ֣נוּ] make [1|put~us] (to be (as)/to become/to do) [2|reproach]
4b	Psalmi	44	15	2155	T		!	valence	_2_ [1|תְּשִׂימֵ֣נוּ] make [1|put~us] (to be (as)/to become/to do) [2|proverb]
4b	Psalmi	46	9	2266	T		!	valence	_1l_ [2|שָׂ֖ם] put; place [3|destruction] ... [4|in the earth] (specific meaning depending on preposition)
4b	Psalmi	50	23	2471	T		!	valence	_10_ [2|שָׂ֥ם] prepare; put in place; institute [3|way]
4b	Psalmi	52	9	2560	T		!	valence	_2_ [2|יָשִׂ֥ים] make [3|god(s)] (to be (as)/to become/to do) [4|fort~him]
4b	Psalmi	54	5	2612	T		!	valence	_2_ [2|שָׂ֨מוּ] make [4|to counterpart~them:mm] (to be (as)/to become/to do) [3|god(s)]
4b	Psalmi	56	9	2727	T		!	valence	_1l_ [1|שִׂ֣ימָה] put; place [2|tear~me] ... [3|in skin-bottle~you:m] (specific meaning depending on preposition)
4b	Psalmi	66	2	3136	T		!	valence	_2_ [1|שִׂ֥ימוּ] make [2|weight] (to be (as)/to become/to do) [3|praise~him]
4b	Psalmi	66	9	3158	T		!	valence	_1l_ [2|שָּׂ֣ם] put; place [3|soul~us] ... [4|in the life] (specific meaning depending on preposition)
4b	Psalmi	66	11	3165	T		!	valence	_1l_ [1|שַׂ֖מְתָּ] put; place [2|<uncertain>] ... [3|in hips~us] (specific meaning depending on preposition)
4b	Psalmi	74	4	3694	T		!	valence	_2_ [1|שָׂ֖מוּ] make [2|sign~them:mm] (to be (as)/to become/to do) [3|sign]
4b	Psalmi	78	5	3896	T		!	valence	_10_ [3|שָׂ֤ם] prepare; put in place; institute [2|instruction]
4b	Psalmi	78	7	3904	T		!	valence	_1l_ [2|יָשִׂ֥ימוּ] put; place [4|imperturbability~them:mm] ... [3|in god(s)] (specific meaning depending on preposition)
4b	Psalmi	78	43	4001	T		!	valence	_1l_ [2|שָׂ֣ם] put; place [4|sign~him] ... [3|in Egypt] (specific meaning depending on preposition)
4b	Psalmi	79	1	4074	T		!	valence	_2_ [1|שָׂ֖מוּ] make [3|to heap] (to be (as)/to become/to do) [2|& Jerusalem]
4b	Psalmi	80	7	4130	T		!	valence	_2_ [1|תְּשִׂימֵ֣נוּ] make [1|put~us] (to be (as)/to become/to do) [2|contention] [3|to inhabitant~us]
4b	Psalmi	81	6	4184	T		!	valence	_2_ [2|שָׂמֹ֗ו] make [2|put~him] (to be (as)/to become/to do) [1|reminder in Joseph]
4b	Psalmi	85	14	4372	T		!	valence	_10_ [2|יָשֵׂ֖ם] prepare; put in place; institute [3|to way foot~him]
4b	Psalmi	86	14	4427	T		!	valence	_2_ [3|שָׂמ֣וּךָ] make [3|put~you:m] (to be (as)/to become/to do) [4|to counterpart~them:mm]
